,logname,size MB,duration s
416,57987243d8355f0c3f7922a6.log,0.485327,0.32210421562194824
417,57987473d8355f0c3f7922a7.log,0.511595,0.27988719940185547
418,5798839dd8355f0c3f7922a8.log,0.915806,0.4647238254547119
419,5798d183bd233ca176912695.log,48.464033,3.880600690841675
420,5798e0d7bd233ca176912696.log,2.384509,1.1475157737731934
421,5798e990bd233ca176912697.log,9.6929,1.6609315872192383
422,5798fe8cbd233ca176912698.log,0.143585,0.16453170776367188
423,5798ff27bd233ca176912699.log,1.129423,0.4857981204986572
424,5798ff7ebd233ca17691269a.log,1.100314,0.5308291912078857
425,57990e45bd233ca17691269b.log,1.976061,0.9042553901672363
426,579a1987d13ff8e42910d7c0.log,2.993574,0.8280301094055176
427,579a373bd13ff8e42910d7c1.log,1.664075,0.38281965255737305
428,579a397fd13ff8e42910d7c2.log,0.775128,0.2357802391052246
429,579a3aabd13ff8e42910d7c3.log,0.863911,0.32111430168151855
430,579a3b08d13ff8e42910d7c4.log,0.740594,0.23885226249694824
431,579b0403b8f0196061e06e47.log,5.26165,1.496138334274292
432,579bbedf7a534fe31d04085b.log,5.396647,1.008326768875122
433,579bc56e7a534fe31d04085c.log,11.106493,1.6461372375488281
434,579bfdd07a534fe31d04085d.log,3.482758,1.082824945449829
435,579c6fca7a534fe31d04085e.log,1.370386,0.3078880310058594
436,579c70857a534fe31d04085f.log,0.499388,0.18895649909973145
437,579c9a15188b8f944ad15ad2.log,12.305366,2.3237969875335693
438,579cdc384c44d8e3538b6e92.log,2.086177,1.021237850189209
439,579cfb684c44d8e3538b6e94.log,8.005835,1.3994903564453125
440,579cfbd54c44d8e3538b6e95.log,5.068271,0.8725287914276123
441,579cfcd14c44d8e3538b6e96.log,1.004832,0.27719998359680176
442,579d24ed4c44d8e3538b6e97.log,3.322879,2.132293701171875
443,579db3b31d4122571f971836.log,16.916226,2.9543395042419434
444,579dc7eb1d4122571f971837.log,3.040625,0.9350490570068359
445,579dd1d51d4122571f971838.log,1.233712,0.6590180397033691
446,579dd9da1d4122571f97183a.log,1.765568,0.37308573722839355
447,579dea511d4122571f97183b.log,0.724013,0.3300931453704834
448,579decd91d4122571f97183c.log,0.829636,0.3522195816040039
449,579dee841d4122571f97183d.log,0.523228,0.3311007022857666
450,579def0e1d4122571f97183e.log,0.289958,0.1791517734527588
451,579deff91d4122571f97183f.log,0.266635,0.2026529312133789
452,579df05a1d4122571f971840.log,0.218948,0.16851377487182617
453,579df0981d4122571f971841.log,0.272525,0.2065739631652832
454,579df2c91d4122571f971842.log,0.24915,0.17447161674499512
455,579dfa1c1d4122571f971843.log,14.109156,2.4594717025756836
456,579e10211d4122571f971844.log,0.146525,0.1438157558441162
457,579e120a1d4122571f971845.log,0.790426,0.24869537353515625
458,579e1b951d4122571f971846.log,1.389452,0.47669434547424316
459,579e25651d4122571f971847.log,0.505596,0.24733209609985352
460,579e26911d4122571f97184b.log,2.344374,0.7916910648345947
461,579e26be1d4122571f97184c.log,0.121126,0.13546037673950195
462,579e279f1d4122571f97184d.log,2.153218,0.5157198905944824
463,579e2f621d4122571f97184e.log,0.549091,0.3431687355041504
464,579e30171d4122571f97184f.log,5.095547,3.367567539215088
465,579e318f1d4122571f971850.log,1.853733,1.0313093662261963
466,579e329d1d4122571f971851.log,0.651404,0.38506150245666504
467,579e33811d4122571f971853.log,2.961047,1.3517930507659912
468,579e366a1d4122571f971854.log,14.731428,2.757087469100952
469,579e380fc19463a7335e32af.log,16.695698,3.2616665363311768
470,579e54e8c19463a7335e32b0.log,4.80344,3.767791748046875
471,579eee07c19463a7335e32b2.log,2.084882,0.9192461967468262
472,579f1884c19463a7335e32b3.log,0.420599,0.6174840927124023
473,579f18f5c19463a7335e32b4.log,2.326064,0.4897475242614746
474,579f4ddcd233ae3b49d3bbac.log,3.921417,0.671485185623169
475,579f5b80d233ae3b49d3bbb3.log,0.956631,0.18915700912475586
476,579f86f4f07c662f65235de1.log,1.19203,0.5802247524261475
477,579f982e296749853edc9df2.log,0.233636,0.15108418464660645
478,579f9861296749853edc9df3.log,4.723687,1.5081238746643066
479,579f98c5296749853edc9df4.log,5.724494,1.0804190635681152
480,57a043121ef8601d30b3be6b.log,4.976039,1.6200916767120361
481,57a0456a1ef8601d30b3be6c.log,5.559607,1.938657283782959
482,57a05d8b1ef8601d30b3be6f.log,2.353986,1.1109070777893066
483,57a05ef0546a55b015e8e0ff.log,3.283055,0.9836978912353516
484,57a05feb546a55b015e8e100.log,2.139468,0.6753511428833008
485,57a08ae2546a55b015e8e101.log,12.228675,0.26947641372680664
486,57a09961546a55b015e8e102.log,0.593065,0.40219950675964355
487,57a099abea9e6caa5c26017b.log,0.389694,0.9137611389160156
488,57a099eaea9e6caa5c26017c.log,4.326237,2.638455390930176
489,57a0bac32c963a68653218a8.log,0.348216,0.24492645263671875
490,57a0be0ae2de043d5803ad24.log,1.153913,0.3957831859588623
491,57a0c8bc3c40f4a35e8e49aa.log,1.260382,0.4379568099975586
492,57a0c9a13c40f4a35e8e49ab.log,1.595131,1.6205463409423828
493,57a0ca4f3c40f4a35e8e49ac.log,14.797377,3.351736068725586
494,57a0cf8f3c40f4a35e8e49ad.log,6.232664,1.714437484741211
495,57a19457a514289c28c2eaf0.log,22.468545,0.9364392757415771
496,57a1b56188940b1b4bb263b1.log,4.371948,0.2078392505645752
497,57a23ad90633f43526e7748d.log,0.538513,0.8461329936981201
498,57a23b8f0633f43526e7748e.log,1.682208,0.949124813079834
499,57a23cdf0633f43526e7748f.log,3.876231,2.385991096496582
500,57a2c9f357ad704631edfe64.log,0.604125,0.30992913246154785
501,57a2d5ec57ad704631edfe65.log,2.551785,0.5189492702484131
502,57a2d80f57ad704631edfe67.log,0.799958,0.5708420276641846
503,57a32d1592d5faed49428e7a.log,1.378982,0.776963472366333
504,57a32da992d5faed49428e7b.log,3.546622,1.8032829761505127
505,57a32deb92d5faed49428e7c.log,0.50298,0.41025495529174805
506,57a32e1692d5faed49428e7d.log,1.030619,0.5564475059509277
507,57a38649ed540b986eee1312.log,4.202293,0.7927944660186768
508,57a38b0eed540b986eee1313.log,0.241158,0.1833508014678955
509,57a38b58ed540b986eee1315.log,4.691792,0.9463346004486084
510,57a38d41ed540b986eee1316.log,5.492739,1.0870771408081055
511,57a39776ed540b986eee1317.log,0.399647,0.33289408683776855
512,57a39a6eed540b986eee1319.log,1.176333,0.8030910491943359
513,57a3ee10de0960b913bb37e7.log,3.015271,0.9233865737915039
514,57a3ee24de0960b913bb37e8.log,2.755773,1.641235589981079
515,57a41ba8de0960b913bb37e9.log,2.0597,1.0242631435394287
516,57a41beade0960b913bb37ea.log,3.489453,2.0825610160827637
517,57a46ad6ba5f034674aed62b.log,0.490229,0.2653515338897705
518,57a46c2cba5f034674aed62d.log,1.098124,0.3918888568878174
519,57a46cccba5f034674aed62e.log,3.969053,1.5069704055786133
520,57a49d49ba5f034674aed62f.log,3.526612,1.2020924091339111
521,57a49e11ba5f034674aed630.log,7.87245,1.3129386901855469
522,57a49e85ba5f034674aed631.log,9.15941,1.459106206893921
523,57a49f2aba5f034674aed632.log,13.051674,2.518298864364624
524,57a4a4f7ba5f034674aed634.log,2.983886,0.49603915214538574
525,57a4a699ba5f034674aed635.log,0.224266,0.18909049034118652
526,57a4ca34ba5f034674aed636.log,1.557999,0.7234206199645996
527,57a5a9348e06782d735f243b.log,0.526216,0.7462401390075684
528,57a5a9d88e06782d735f243c.log,0.835211,0.3431060314178467
529,57a5aa658e06782d735f243d.log,0.815247,0.3469254970550537
530,57a5ad068e06782d735f243f.log,3.284007,1.504701852798462
531,57a5f7792c938412043307f4.log,1.882169,1.268345832824707
532,57a6dc963ae1187f1a666e15.log,0.684319,0.31333470344543457
533,57a6dddd3ae1187f1a666e16.log,0.68428,0.8756942749023438
534,57a713163ae1187f1a666e17.log,43.975415,0.44124341011047363
535,57a74dcb3ae1187f1a666e18.log,2.549832,1.15303635597229
536,57a78989b640c11640cb9a30.log,1.324435,0.4053511619567871
537,57a789d8b640c11640cb9a31.log,2.270637,0.5941572189331055
538,57a78a21b640c11640cb9a33.log,0.776224,0.2865290641784668
539,57a7e7f5e126f67a45361f94.log,11.249757,2.12013840675354
540,57a831fa73de47c06ab5977d.log,2.612355,1.0547199249267578
541,57a854668129de0136eb8a08.log,5.564791,2.1520907878875732
542,57a86411b8b8e6856bab742a.log,4.832765,1.2445502281188965
543,57a8865ed5e9b2d61cb54a28.log,1.623782,0.8478014469146729
544,57a8ba6bd64fe6eb43a74c79.log,2.723552,1.6764326095581055
545,57a8bdc1d64fe6eb43a74c7a.log,2.337719,1.4476451873779297
546,57a8d7ec61f96320522bf30e.log,0.159756,0.17766904830932617
547,57a8da3f61f96320522bf30f.log,1.581285,1.0443530082702637
548,57a8ddfc61f96320522bf310.log,0.847468,0.419205904006958
549,57a8e1b961f96320522bf312.log,0.439924,0.7907016277313232
550,57a9b0ddfe6c782f6c69760c.log,5.624707,2.8914942741394043
551,57a9cb5969b228c11d6e348c.log,2.009475,0.9170446395874023
552,57aa961ca9be0bbb621dc556.log,5.614358,2.3288278579711914
553,57ab387f31b5c0310e51756b.log,1.461447,0.6668691635131836
554,57ab396431b5c0310e51756c.log,0.306808,0.27208566665649414
555,57ac41118aa9f256608e60d7.log,0.850882,0.36799049377441406
556,57ac4240fc19140a27a38a16.log,2.862377,0.8376040458679199
557,57ac50c2cecbd1c53cb35cb1.log,1.476213,0.8268933296203613
558,57acd61f135b762415d49b0b.log,1.45452,0.842132568359375
559,57acd63a135b762415d49b0c.log,1.094173,0.3266274929046631
560,57ad722546339e8c202617ef.log,0.58188,0.22922897338867188
561,57ada84446339e8c202617f0.log,4.007093,2.0427916049957275
562,57ada94846339e8c202617f1.log,0.177593,0.24028778076171875
563,57adb3c746339e8c202617f5.log,0.126618,0.1785109043121338
564,57adb56546339e8c202617f7.log,0.201693,0.25459766387939453
565,57add334d52e8f3e794800f5.log,0.640791,0.6446206569671631
566,57adda7220bb09e6136c78bd.log,1.04399,1.1666967868804932
567,57addebe3a6456541b8c650f.log,1.013706,0.5523200035095215
568,57ade56f3a6456541b8c6510.log,0.596796,0.9377906322479248
569,57ae04c43a6456541b8c6511.log,0.727395,0.4261293411254883
570,57ae3079337e04120769d992.log,1.464668,0.9906721115112305
571,57af0f6e95a6a867280ef3e5.log,0.777484,0.275040864944458
572,57af41ed57d8cd8544afaa86.log,0.547526,0.7358303070068359
573,57af42da57d8cd8544afaa87.log,0.681675,0.7244153022766113
574,57af43bc57d8cd8544afaa88.log,0.122883,0.7413747310638428
575,57b03c38019164a07d19c9dd.log,20.006117,4.924960374832153
576,57b03c40019164a07d19c9de.log,1.82175,0.5049726963043213
577,57b03c53019164a07d19c9df.log,4.096833,0.8225452899932861
578,57b03c54019164a07d19c9e0.log,7.497956,1.3883106708526611
579,57b08359019164a07d19c9e2.log,3.449544,1.6152608394622803
580,57b0aeec159701831322946c.log,1.230065,0.3653295040130615
581,57b0f0b3159701831322946d.log,25.338861,5.687865734100342
582,57b223bf28c7742b2498b79e.log,1.614342,0.9183523654937744
583,57b2253428c7742b2498b79f.log,1.004088,0.3483731746673584
584,57b31cfbafda2ea36de2cca8.log,0.807369,0.3368995189666748
585,57b32322afda2ea36de2cca9.log,0.781012,0.8937509059906006
586,57b324cdafda2ea36de2ccab.log,1.788259,0.7408914566040039
587,57b32535afda2ea36de2ccac.log,1.179721,0.9076380729675293
588,57b34fe9afda2ea36de2ccaf.log,2.21627,0.6505520343780518
589,57b36997efa456bf6b1c941a.log,0.569486,0.21730613708496094
590,57b36a15efa456bf6b1c941b.log,1.46879,0.495974063873291
591,57b36a84efa456bf6b1c941c.log,2.138659,0.6518692970275879
592,57b36ec1efa456bf6b1c941f.log,2.401201,0.685643196105957
593,57b37274efa456bf6b1c9421.log,1.617492,0.864241361618042
594,57b39a66efa456bf6b1c9426.log,2.865316,0.5285906791687012
595,57b4ee502bd30579377240e4.log,2.301142,0.8483588695526123
596,57b4f4f22bd30579377240e5.log,1.363713,0.5505316257476807
597,57b56d7d2bd30579377240e6.log,1.102547,1.0236146450042725
598,57b57cbbd104ca0c051c4dbd.log,0.321076,0.2523787021636963
599,57b5ae081f9b1d790c3f46cd.log,5.593624,2.819868326187134
600,57b5cc581f9b1d790c3f46ce.log,2.518901,1.5947210788726807
601,57b5cefc1f9b1d790c3f46cf.log,4.490716,0.9708254337310791
602,57b5eed6d5a6a38378d384c7.log,1.948404,1.4191515445709229
603,57b608c3d5a6a38378d384ca.log,1.268459,0.48850178718566895
604,57b60d23d5a6a38378d384cb.log,0.830564,0.8232603073120117
605,57b6182bdfafe00d1ca3034c.log,1.485955,0.5835378170013428
606,57b6192adfafe00d1ca3034d.log,1.798316,1.1185739040374756
607,57b6bcaceb9d6a6a6dc0eabe.log,1.082165,0.7797079086303711
608,57b6e75aeb9d6a6a6dc0eabf.log,3.493097,1.5556910037994385
609,57b70c8deb9d6a6a6dc0eac2.log,0.790157,0.6420493125915527
610,57b8a7f3c3dd5fbc4ea43c3a.log,0.80112,0.5928683280944824
611,57b8a9a2a387490759a15d95.log,4.778029,2.9069597721099854
612,57b8a9d6e788e3185cfbeb73.log,0.659062,0.3232734203338623
613,57b9a426d684e96c71a1e321.log,0.516973,0.27327752113342285
614,57b9a4f6d684e96c71a1e322.log,0.589986,0.30309009552001953
615,57b9ae2f61425283097137c0.log,2.147303,1.1913988590240479
616,57b9b31261425283097137c1.log,0.860561,0.3305668830871582
617,57b9b4b1a6962bf431d4989c.log,1.858886,0.8603684902191162
618,57b9b58aa6962bf431d4989d.log,3.713917,1.537912130355835
619,57b9e77924693bd53158a337.log,1.549094,0.9938502311706543
620,57b9e7c224693bd53158a338.log,2.429938,1.3823456764221191
621,57b9e86324693bd53158a33b.log,0.831722,0.4009270668029785
622,57b9e88724693bd53158a33c.log,0.116198,0.13763189315795898
623,57b9f47724693bd53158a33e.log,5.629183,2.7525503635406494
624,57ba1d3724693bd53158a33f.log,20.619943,5.84809684753418
625,57bab9a90380a26a5be8c1c8.log,2.042257,1.479421615600586
626,57bad5500380a26a5be8c1c9.log,5.53844,1.667341947555542
627,57baf2c10380a26a5be8c1ca.log,2.87718,1.8109345436096191
628,57bb2c927aac90ad3c4eff24.log,1.632914,1.1324925422668457
629,57bb32287aac90ad3c4eff25.log,3.494417,0.38962578773498535
630,57bb3c5c7aac90ad3c4eff26.log,1.552315,0.9837634563446045
631,57bbf2cf7eb8c7bd16574bdd.log,0.87943,0.6258828639984131
632,57bc2684021f5e4b12ebef7f.log,1.002106,0.5744748115539551
633,57bc270b021f5e4b12ebef80.log,1.863711,1.0929088592529297
634,57bc27ec021f5e4b12ebef81.log,1.294391,1.11997652053833
635,57bd40ab6f975ee737242141.log,5.600173,3.080934762954712
636,57bd6e8576af5e214ca13af4.log,1.557013,1.1274232864379883
637,57bd6f0b76af5e214ca13af5.log,1.629653,1.1803441047668457
638,57bd86963714df75705e52d7.log,4.602257,3.07454252243042
639,57bd89943714df75705e52d9.log,1.001657,1.0051624774932861
640,57bdc11c3714df75705e52da.log,5.376386,4.0112144947052
641,57be9768b529d37768023d06.log,0.835315,0.3321242332458496
642,57bebe413e4057b70b193c69.log,5.15702,4.176783084869385
643,57bec7543e4057b70b193c6a.log,2.851434,1.503603219985962
644,57becb793e4057b70b193c6c.log,0.131813,0.6866903305053711
645,57bf16853e4057b70b193c6d.log,1.850876,0.7050426006317139
646,57bf17d83e4057b70b193c6e.log,0.285007,0.7978630065917969
647,57bf2ff63e4057b70b193c6f.log,5.597684,2.8996708393096924
648,57bf5f5a231a365e3e744dc1.log,0.584197,1.376140832901001
649,57bf5f9e9dff68e15502bd0e.log,1.282401,1.278005838394165
650,57bf60479dff68e15502bd0f.log,3.708353,1.7391338348388672
651,57bf63945e2abab463956aeb.log,5.639744,2.600109338760376
652,57bfcd40a472001f277fff56.log,3.329895,1.1183385848999023
653,57c074ce8db6470f64a0a511.log,1.020895,0.3820459842681885
654,57c0764b8db6470f64a0a512.log,1.415955,0.44251155853271484
655,57c0b76b8db6470f64a0a513.log,0.753725,0.39603304862976074
656,57c0ffef8db6470f64a0a514.log,5.630339,4.021827936172485
657,57c13dc10b9083cf6d1fdac3.log,3.56341,1.3659682273864746
658,57c14a540b9083cf6d1fdac6.log,23.319634,5.689863920211792
659,57c15c27bc79c13362755ffe.log,1.272118,4.0329344272613525
660,57c15ccfbc79c13362755fff.log,0.923031,0.9841985702514648
661,57c15d9cbc79c13362756000.log,0.985683,0.7674429416656494
662,57c15e7abc79c13362756002.log,0.712902,0.6091115474700928
663,57c187a5bc79c13362756003.log,5.624921,3.731419563293457
664,57c2153c805c6dec2c5a87d5.log,1.898775,1.7014508247375488
665,57c2a0dc9a85f46961a05f1d.log,5.547093,2.9736709594726562
666,57c31b771ff2f25c1bd2b0e3.log,5.250218,4.310349225997925
667,57c326631ff2f25c1bd2b0e4.log,2.730254,2.3842616081237793
668,57c330561ff2f25c1bd2b0e5.log,1.881905,1.0076489448547363
669,57c349a106ef97a328c5f438.log,11.019852,2.8075783252716064
670,57c34d4f06ef97a328c5f43a.log,1.984416,0.8344705104827881
671,57c34e6406ef97a328c5f43b.log,3.445777,1.8305578231811523
672,57c34ef006ef97a328c5f43c.log,0.999834,0.8744168281555176
673,57c350f206ef97a328c5f43d.log,0.247627,0.34906530380249023
674,57c3d318950e98b1125c8abf.log,5.607354,3.3834760189056396
675,57c4104b7d754c5d3614e9fd.log,1.544105,0.6016011238098145
676,57c4467ae59662874770e8ad.log,2.13696,1.8802659511566162
677,57c57c7779eee4d643ad3406.log,16.098328,3.8733396530151367
678,57c5ac6879eee4d643ad3408.log,2.752521,3.675527811050415
679,57c5bf7579eee4d643ad3409.log,0.486747,0.371934175491333
680,57c5c3cc79eee4d643ad340c.log,3.30718,2.6250438690185547
681,57c5d2b879eee4d643ad340d.log,1.319259,0.819525957107544
682,57c698ed79eee4d643ad340f.log,4.31629,1.2731297016143799
683,57c699a379eee4d643ad3410.log,0.814224,0.3252434730529785
684,57c7038b92e659c10fb90e30.log,1.316505,0.29637742042541504
685,57c703c392e659c10fb90e31.log,1.833093,0.39597034454345703
686,57c70dc092e659c10fb90e32.log,0.159363,0.20189213752746582
687,57c70fb992e659c10fb90e33.log,0.702112,0.2177143096923828
688,57c71096a1a220a4396ce1fc.log,2.435397,0.6936650276184082
689,57c8442a8d59a68721e71479.log,4.875272,1.771345853805542
690,57c85834771999f507e21847.log,2.745187,0.6596221923828125
691,57c979287c8ab4cf257a4913.log,5.349575,1.247570276260376
692,57c9cb246f56b50b369b8379.log,0.712274,0.2755300998687744
693,57ca39b26f56b50b369b837a.log,5.60064,4.340743541717529
694,57ca866498159ab7272de19c.log,3.367268,4.174128532409668
695,57ca8a5598159ab7272de19e.log,0.215952,0.24538969993591309
696,57ca8ab998159ab7272de1a0.log,3.370112,1.8588392734527588
697,57cacad298159ab7272de1a2.log,1.176516,0.38930439949035645
698,57cad34ef5c11b6511b87244.log,2.34405,1.2196996212005615
699,57cadce6f5c11b6511b87245.log,1.250147,0.3320729732513428
700,57caeafb8fa7e9d2471b0a45.log,1.219894,1.0456390380859375
701,57cafdad8fa7e9d2471b0a46.log,3.388627,0.8914480209350586
702,57cb0ba0f23d22962c76b9f0.log,1.415969,0.40898704528808594
703,57cb0c1ff23d22962c76b9f1.log,1.054726,0.38520359992980957
704,57cb0c8ff23d22962c76b9f2.log,0.715571,0.29750633239746094
705,57cbe0ad768a8785661e1774.log,5.155496,1.1672654151916504
706,57cbe26a4f35f41e49b03d03.log,2.300279,0.5861325263977051
707,57cc1efe4f35f41e49b03d04.log,3.007615,1.3846986293792725
708,57cc22624f35f41e49b03d05.log,5.356467,1.5891916751861572
709,57cc26ebf0ec3cd739c4d72b.log,0.691657,0.8345832824707031
710,57cc4583f0ec3cd739c4d72c.log,2.729389,1.55067777633667
711,57cc4e06550def2632548103.log,1.718813,2.660299777984619
712,57cc51411e88fdfa5563968a.log,3.24378,2.829103708267212
713,57cc5cd71e88fdfa5563968b.log,47.370961,1.8407998085021973
714,57cd3bae22a03ad34b279863.log,1.928843,1.1626627445220947
715,57cd3e7722a03ad34b279864.log,20.05702,2.0283071994781494
716,57cd58098a4503f062884505.log,5.370142,1.7204859256744385
717,57ce96a4e339ea20517a3ea9.log,11.446963,2.3810856342315674
718,57ceb44de339ea20517a3eaa.log,5.351037,2.2943167686462402
719,57ceb5cebc03932a42423a3b.log,1.415968,0.43695759773254395
720,57ceb5f5bc03932a42423a3c.log,0.982741,0.3205106258392334
721,57ceb6abbc03932a42423a3d.log,0.824823,0.32594966888427734
722,57cecb7abc03932a42423a3e.log,1.567725,0.6262404918670654
723,57cef489bc03932a42423a3f.log,18.748381,4.708608150482178
724,57cfd069bc03932a42423a40.log,2.497337,1.602771282196045
725,57cfedb1bc03932a42423a41.log,4.236916,2.148451805114746
726,57cfeeecbc03932a42423a42.log,0.614984,0.32878899574279785
727,57cff168b705faf516f9463f.log,28.661751,5.400181293487549
728,57d0167cb705faf516f94640.log,5.381751,2.1659610271453857
729,57d050a0154bfde62486ec43.log,1.05778,0.7942285537719727
730,57d05224154bfde62486ec44.log,2.263525,2.437389612197876
731,57d0557d154bfde62486ec45.log,0.752094,0.5449841022491455
732,57d1150f5f14e18d714012b2.log,0.299958,0.3051764965057373
733,57d1636dd270eeca39289d4c.log,5.416566,1.8523674011230469
734,57d1ade44c4fe40241c5acf4.log,2.437364,0.3459444046020508
735,57d203e3ca94b6b36905dba5.log,2.023691,1.09486722946167
736,57d20895ca94b6b36905dba6.log,3.216942,1.6706793308258057
737,57d29d0a17b1c8ce1eda0f00.log,5.400073,1.5401618480682373
738,57d2c5fc041ec20459cd055c.log,5.415948,2.282212018966675
739,57d3bd5c089388a149f414cd.log,4.29266,1.5848681926727295
740,57d411fe089388a149f414ce.log,5.416117,1.2470495700836182
741,57d448e649696dcb2fe7d0f2.log,4.219028,2.5322232246398926
742,57d4fcac33f79ba91ea37325.log,10.537675,1.4076275825500488
743,57d51c2d33f79ba91ea37326.log,0.661804,0.3097851276397705
744,57d5279dda5c3d0176af9b71.log,30.173255,7.12685489654541
745,57d53efada5c3d0176af9b72.log,3.020989,1.4914569854736328
746,57d59322b5b6a40132b32b0b.log,3.716495,1.8482263088226318
747,57d5951bb5b6a40132b32b0c.log,0.844993,1.0114305019378662
748,57d5e3ce61d7e8e65ef2bd6d.log,1.399759,0.5781564712524414
749,57d5e84212efdf6f03b1bfc9.log,1.488211,1.0055041313171387
750,57d68a6393e68bf409301e83.log,5.55305,2.21332049369812
751,57d6e56dacca982c0f138a90.log,5.351491,1.6797497272491455
752,57d7acc4eb3c75586ef97592.log,3.614386,3.980104684829712
753,57d7b398eb3c75586ef97593.log,2.703117,2.5396461486816406
754,57d7f8a5699f5b396fee683a.log,8.164895,1.593691110610962
755,57d7facc699f5b396fee683b.log,5.85322,0.8671975135803223
756,57d8641b7bafed6d7f35a4ab.log,1.51729,0.9748730659484863
757,57d8801f6d0a034862463184.log,6.99075,1.6344327926635742
758,57d94049de9386471a3073ae.log,5.355147,1.230097770690918
759,57d9904457aaa1f21f28dd5e.log,0.836542,0.488217830657959
760,57da76a5fd69e0db28312117.log,5.388205,1.314800500869751
761,57dab4e1864f9bd01c730cb9.log,5.343839,1.2509102821350098
762,57db6de2fd0437dd17dc873b.log,5.941539,1.3963897228240967
763,57dbd19bfd0437dd17dc873c.log,5.37434,1.2683019638061523
764,57dbf45dfce050240d26ea1e.log,5.338511,1.2306790351867676
765,57dc331b86dbf93c37488c34.log,0.143403,0.21297740936279297
766,57dc3c0386dbf93c37488c35.log,0.474707,0.38794875144958496
767,57dce6d7bda015130437954f.log,16.087588,4.41076135635376
768,57dd37aacb9c54f71331e209.log,2.103587,0.7861344814300537
769,57dd3b06cb9c54f71331e20a.log,0.124848,0.22399044036865234
770,57dd500fcb9c54f71331e20b.log,3.415157,1.8699376583099365
771,57dd70f1ab7d627a299bae58.log,1.114126,0.6551151275634766
772,57dd72fdab7d627a299bae59.log,1.822345,0.4602959156036377
773,57dd849eab7d627a299bae5b.log,3.889517,1.6682004928588867
774,57dd8615ab7d627a299bae5c.log,1.685664,0.936079740524292
775,57dd91bba7b2304f3ba447a8.log,1.171627,0.42995166778564453
776,57dd9369b80ade0745465a9d.log,4.288883,1.171675682067871
777,57dd939cb80ade0745465a9e.log,3.011003,0.876863956451416
778,57de3852874ad7c94f000b29.log,5.503147,2.664811134338379
779,57debd7320aadd8c50e90419.log,5.332538,1.1349706649780273
780,57df8306c245d4184231581c.log,5.540629,1.43510103225708
781,57e00b25c92333de1b9ee062.log,0.493533,0.273712158203125
782,57e00badc92333de1b9ee063.log,0.472067,0.24469518661499023
783,57e00bfec92333de1b9ee064.log,0.361118,0.22597861289978027
784,57e0bae10758f0b04956fbad.log,5.528038,2.4258923530578613
785,57e299e7fc6dc491184c2411.log,2.145844,1.1604406833648682
786,57e2d95d8789fcd9443c3608.log,2.459912,1.3221592903137207
787,57e2d9dc8789fcd9443c3609.log,3.204143,1.3657538890838623
788,57e2da888789fcd9443c360a.log,0.775916,0.7851803302764893
789,57e2db138789fcd9443c360b.log,1.72184,0.7337892055511475
790,57e35297682874b3721d6561.log,5.658682,1.3054382801055908
791,57e3973a4088e47d516c1165.log,5.358017,1.2754721641540527
792,57e4f17263b710780b3c9736.log,5.36391,1.9092440605163574
793,57e5ca9c91cf9db71b6940ff.log,0.425774,0.4827146530151367
794,57e5cabd91cf9db71b694100.log,1.26528,0.8437666893005371
795,57e5caf791cf9db71b694102.log,2.989666,1.6294972896575928
796,57e5cdaab019454049c9fe67.log,0.903889,1.0948035717010498
797,57e5f51cb019454049c9fe68.log,0.507161,1.0125770568847656
798,57e622f9d6688c5553e07876.log,5.514537,2.164597988128662
799,57e66a24e26124771d2e1115.log,0.925177,0.4556550979614258
800,57e6a705fe2146bb3f5788eb.log,2.556489,1.5453877449035645
801,57e6bed4fe2146bb3f5788ec.log,2.475182,0.8530056476593018
802,57e6bfdafe2146bb3f5788ed.log,34.727257,5.525106191635132
803,57e6d14afe2146bb3f5788ee.log,1.198507,0.40712857246398926
804,57e6d1956affc08006ed82f7.log,4.369632,1.4816524982452393
805,57e7a1cfa500c2bd1b711692.log,5.37056,1.2598240375518799
806,57e7ae3535479a531fc16f0a.log,1.535026,0.43881916999816895
807,57e7ae4435479a531fc16f0b.log,1.315741,0.8355979919433594
808,57e81da7e23a58f247d63c7d.log,5.548248,3.136221408843994
809,57ea762359b0f0102cbc9147.log,5.366484,1.5174188613891602
810,57ebd376ce5c25c52c39dae5.log,2.647923,1.8486402034759521
811,57ebd404ce5c25c52c39dae6.log,2.898843,1.7910373210906982
812,57ebdc4ece5c25c52c39dae9.log,2.96622,2.6715590953826904
813,57ec0d300bc24d10718dacdd.log,0.531779,0.3811190128326416
814,57ec0f3b0bc24d10718dacde.log,0.807346,0.4773886203765869
815,57ec4dd1b23468056b3ad627.log,2.216047,0.42266035079956055
816,57edb92eef1ade2b4b8e43c2.log,4.6953,3.921729564666748
817,57ede24c0e006ff977b44b21.log,0.873763,0.7601685523986816
818,57ede2db5e90df5d7b924c0b.log,4.69536,4.800684928894043
819,57ee0e298169adc37f488b84.log,9.518318,1.8188483715057373
820,57ee0ef18169adc37f488b85.log,12.84904,2.6006360054016113
821,57ee0fdf8169adc37f488b86.log,8.565803,1.5948774814605713
822,57ee611924bdbf89122a57a7.log,0.262313,0.19362759590148926
823,57ee612824bdbf89122a57a8.log,0.66557,0.2588198184967041
824,57ee93ec3a697d911fccb6db.log,5.559055,1.78145170211792
825,57eeaec639f07f3566d05ebc.log,2.138284,1.4459829330444336
